ID	Name
11475	Đorđieski
11476	Đorđijevska
11477	Đoršević
11478	Đozić Komarac
11479	Đođik
11480	Đođo-Vuksan
11481	Đuanović
11482	Đubur
11483	Đugum-Pejković
11484	Đukić Husar
11485	Đukić Ivančić
11486	Đukić Ognjenović
11487	Đulabić Čalić
11488	Đulijano
11489	Đulizibarić
11490	Đumlin
11491	Đunđe
11492	Đurak Vukalović
11493	Đuras Međaković
11494	Đurdević
11495	Đurdić
11496	Đurek Hajdek
11497	Đureković-Smolec
11498	Đuretec Puzak
11499	Đuretek-Herceg
11500	Đurin-Ipsa
11501	Đurić Ivandija
11502	Đurić Purgar
11503	Đurić-Klaić
11504	Đurič
11505	Đurnevec
11506	Đuron
11507	Đurović Ruso
11508	Đuročić
11509	Đurđevski
11510	Đurđini
11511	Đuvelak
11512	Đuzel-Lazeta
11513	Đuzlemić
11514	Đuđaj
11515	Đuđanović
11516	Đuđar Jerbić
11517	Đušinca
11518	Đình
11519	Đđurašević
11520	Đžaja
11521	Đžebo
11522	Đưc
11523	Đồng
11524	Đabija
11525	Đafran
11526	Đafče
11527	Đaja Katić
11528	Đajip
11529	Đak-Gugić
11530	Đak-Skeleđija
11531	Đaković Dalić
11532	Đakulić
11533	Đalić-Kovačević
11534	Đaltur
11535	Đanič
11536	Đaoić
11537	Đapić Alavanja
11538	Đarmocki
11539	Đašić
11540	Đejlan
11541	Đekic
11542	Đekić Bogić
11543	Đeklić
11544	Đelajlić
11545	Đeljadini
11546	Đemo
11547	Đenader
11548	Đenedić
11549	Đenero
11550	Đerbez
11551	Đerdak
11552	Đermak
11553	Đernek
11554	Đevdet
11555	Đeviki
11556	Đeza
11557	Đeđibegović
11558	Đešković
11559	Đida
11560	Đidar
11561	Đidera
11562	Đilić
11563	Đimoti-Došen
11564	Điro
11565	Đirošan
11566	Đivan Perković
11567	Đivas
11568	Đivović
11569	Điđo
11570	Điệp
11571	Đjekić
11572	Đo
11573	Đoan
11574	Đocaj
11575	Đodić
11576	Đogvić
11577	Đokaj
11578	Đolan
11579	Đomić
11580	Đonlaga
11581	Đonlić Bajamić
11582	Đorar
11583	Đordjević
11584	Đori
11585	Đorić Tirello
11586	Đorovič
11587	Đorđdević
11588	Đorđeić
11589	Đorđević-Crnjin
11590	Đorđevoć
11591	Đosić
11592	Đovaneli
11593	Đođević
11594	Đrilić
11595	Đuburović
11596	Đugum Vanjak
11597	Đukaj
11598	Đukić Kod Čulig
11599	Đukić Milašević
11600	Đukić Milić
11601	Đukić Vučić
11602	Đulbegović
11603	Đuljhan
11604	Đumlan
11605	Đurev
11606	Đuriæ
11607	Đurić Perić
11608	Đurić-Čekić
11609	Đurić-Živković
11610	Đurović Mržljak
11611	Đurđevć
11612	Đutđević
11613	Đuzelj
11614	Đính
11615	Đžafer
11616	Đžankić
11617	Định
11618	Đabiri
11619	Đafić-Suljić
11620	Đafće
11621	Đajević
11622	Đajo
11623	Đak-Horvatić
11624	Đakaljija
11625	Đakmić
11626	Đakoni
11627	Đakonoćević
11628	Đaković Barić
11629	Ďuriš
11630	Ďurišová
11631	Ďurica
11632	Ďuricová
11633	Ďurina
11634	Ďurinová
11635	Ďurčová
11636	Ďurík
11637	Ďatko
11638	Ďuríková
11639	Ďurana
11640	Ďurčo
11641	Ďuranová
11642	Ďatková
11643	Ďaďo
11644	Ďuračková
11645	Ďurian
11646	Ďuriač
11647	Ďurkovič
11648	Ďurdík
11649	Ďuračka
11650	Ďurkovičová
11651	Ďurčanský
11652	Ďurčíková
11653	Ďurianová
11654	Ďurčanská
11655	Ďuriačová
11656	Ďurčeková
11657	Ďureje
11658	Ďuriška
11659	Ďurčík
11660	Ďurišková
11661	Ďurček
11662	Ďurková
11663	Ďaďová
11664	Ďurkovský
11665	Ďurove
11666	Ďurechová
11667	Ďuroš
11668	Ďurajková
11669	Ďurech
11670	Ďurovičová
11671	Ďuďák
11672	Ďurta
11673	Ďurtová
11674	Ďurajka
11675	Ďurec
11676	Ďurdíková
11677	Ďuriančík
11678	Ďuďáková
11679	Ďurovič
11680	Ďurkáč
11681	Ďuráková
11682	Ďurko
11683	Ďurkovská
11684	Ďurkáčová
11685	Ďuroška
11686	Ďurčenka
11687	Ďurka
11688	Ďuriančíková
11689	Ďurčovičová
11690	Ďurčovič
11691	Ďurošová
11692	Ďurfina
11693	Ďurák
11694	Ďurkechová
11695	Ďurkov
11696	Ďurfinová
11697	Ďuris
11698	Ďurošková
11699	Ďuriníková
11700	Ďuriková
11701	Ďuran
11702	Ďubek
11703	Ďuriček
11704	Ďurkech
11705	Ďurejová
11706	Ďuriga
11707	Ďurďovičová
11708	Ďurmek
11709	Ďoubal
11710	Ďurašková
11711	Ďoubalová
11712	Ďubjaková
11713	Ďurač
11714	Ďuríček
11715	Ďubeková
11716	Ďurnek
11717	Ďurán
11718	Ďuríčková
11719	Ďuratný
11720	Ďorď
11721	Ďorďová
11722	Ďuriník
11723	Ďuďa
11724	Ďuratná
11725	Ďurkove
11726	Ďuraško
11727	Ďanovská
11728	Ďanovský
11729	Ďulík
11730	Ďulíková
11731	Ďurneková
11732	Ďurajová
11733	Ďuráčová
11734	Ďurčať
11735	Ďurigová
11736	Ďuričková
11737	Ďuránová
11738	Ďuračová
11739	Ďurmeková
11740	Ďurovcová
11741	Ďurik
11742	Ďuráč
11743	Ďurčanová
11744	Ďurďovič
11745	Ďatelinková
11746	Ďuraj
11747	Ďurčov
11748	Ďurišin
11749	Ďurníková
11750	Ďalogová
11751	Ďurisová
11752	Ďurovčík
11753	Ďugelová
11754	Ďumbala
11755	Ďurdina
11756	Ďurická
11757	Ďugel
11758	Ďungelová
11759	Ďurecová
11760	Ďurovec
11761	Ďurečková
11762	Ďaďanová
11763	Ďurovčíková
11764	Ďurčenková
11765	Ďurša
11766	Ďurcová
11767	Ďuričová
11768	Ďurčák
11769	Ďurža
11770	Ďurečko
11771	Ďuriančik
11772	Ďuržová
11773	Ďurašová
11774	Ďurišinová
11775	Ďurči
11776	Ďurčáková
11777	Ďatelinka
11778	Ďalog
11779	Ďurová
11780	Ďuršová
11781	Ďuďová
11782	Ďásková
11783	Ďaďan
11784	Ďuraš
11785	Ďurinák
11786	Ďurník
11787	Ďorko
11788	Ďubjak
11789	Ďorková
11790	Ďulová
11791	Ďurovka
11792	Ďuriaková
11793	Ďörď
11794	Ďurindová
11795	Ďurovský
11796	Ďurča
11797	Ďurčan
11798	Ďurčaťová
11799	Ďopanová
11800	Ďurman
11801	Ďuržo
11802	Ďurický
11803	Ďurika
11804	Ďuríčeková
11805	Ďuroňová
11806	Ďurčiová
11807	Ďásek
11808	Ďuričeková
11809	Ďurdinová
11810	Ďurikovič
11811	Ďurička
11812	Ďuro
11813	Ďabolko
11814	Ďarmeková
11815	Ďumbalová
11816	Ďurinda
11817	Ďurič
11818	Ďuričko
11819	Ďurďa
11820	Ďabolková
11821	Ďopan
11822	Ďureková
11823	Ďuráči
11824	Ďurďová
11825	Ďuriak
11826	Ďuďaj
11827	Ďugová
11828	Ďurovská
11829	Ďurejeová
11830	Ďurský
11831	Ďuráčiková
11832	Ďurčovová
11833	Ďoubalík
11834	Ďuračíková
11835	Ďurgut
11836	Ďuriančiková
11837	Ďurovková
11838	Ďaďovský
11839	Ďurinka
11840	Ďurmanová
11841	Ďarmek
11842	Ďungel
11843	Ďurej
11844	Ďurgutová
11845	Ďurikovičová
11846	Ďurkovic
11847	Ďubková
11848	Ďoubalíková
11849	Ďurek
11850	Ďurská
11851	Ďurásová
11852	Ďaďovská
11853	Ďurinková
11854	Ďurkovicová
11855	Ďaloga
11856	Ďörďová
11857	Ďorďovičová
11858	Ďubašák
11859	Ďulák
11860	Ďatelová
11861	Ďurovkin
11862	Ďuráčik
11863	Ďuríšek
11864	Ďatka
11865	Ďuk
11866	Ďurdiak
11867	Ďurkovie
11868	Ďurný
11869	Ďalaková
11870	Ďateľ
11871	Ďubašáková
11872	Ďucha
11873	Ďurianec
11874	Ďurišova
11875	Ďurjan
11876	Ďurás
11877	Ďurčak
11878	Ďurčana
11879	Ďurači
11880	Ďurenka
11881	Ďurečka
11882	Ďurčányová
11883	Ďuláková
11884	Ďumbierová
11885	Ďurajda
11886	Ďuraková
11887	Ďurináková
11888	Ďurovsky
11889	Ďurďáková
11890	Ďugošová
11891	Ďula
11892	Ďurannová
11893	Ďuri
11894	Ďurkovová
11895	Ďuďajová
11896	Ďadiková
11897	Ďorďovič
11898	Ďudíková
11899	Ďugas
11900	Ďulinová
11901	Ďuriová
11902	Ďurisko
11903	Ďurista
11904	Ďurišík
11905	Ďurovkinová
11906	Ďurovčik
11907	Ďurákov
11908	Ďurč
11909	Ďurčat
11910	Ďordíková
11911	Ďureček
11912	Ďurgalová
11913	Ďuritta
11914	Ďuriško
11915	Ďuráčiová
11916	Ďurášová
11917	Ďuríšková
11918	Ďurčaniová
11919	Ďalak
11920	Ďatel
11921	Ďaudíková
11922	Ďubašík
11923	Ďubáková
11924	Ďugasová
11925	Ďurajdová
11926	Ďurichová
11927	Ďurinská
11928	Ďurjanová
11929	Ďurkačová
11930	Ďuroch
11931	Ďurďák
11932	Ďateľová
11933	Ďačenko
11934	Ďaťko
11935	Ďuračík
11936	Ďurbis
11937	Ďurišíková
11938	Ďurčatová
11939	Ďurčaťova
11940	Ďurčáni
11941	Ďurčániová
11942	Ďúran
11943	Ďaláková
11944	Ďarmaty
11945	Ďačko
11946	Ďačok
11947	Ďjanovský
11948	Ďobek
11949	Ďordevičová
11950	Ďorďay
11951	Ďorďák
11952	Ďubašíková
11953	Ďubur
11954	Ďubák
11955	Ďuračiková
11956	Ďuraňa
11957	Ďurindák
11958	Ďurinský
11959	Ďurkač
11960	Ďurkaň
11961	Ďurke
11962	Ďurota
11963	Ďurčiak
11964	Ďuďak
11965	Ďakuličová
11966	Ďalovská
11967	Ďalovský
11968	Ďaudík
11969	Ďačková
11970	Ďobková
11971	Ďuburová
11972	Ďuchová
11973	Ďuga
11974	Ďura
11975	Ďurakov
11976	Ďuračiová
11977	Ďurencová
11978	Ďurianiková
11979	Ďuricha
11980	Ďurindáková
11981	Ďuristová
11982	Ďurjak
11983	Ďurjaková
11984	Ďurjančíková
11985	Ďurkyová
11986	Ďurná
11987	Ďurďonovič
11988	Ďöri
11989	Ďadik
11990	Ďak
11991	Ďarmatyová
11992	Ďačenková
11993	Ďerďak
11994	Ďordík
11995	Ďubalová
11996	Ďug
11997	Ďuková
11998	Ďuliková
11999	Ďupalová
12000	Ďuracká
12001	Ďuraka
12002	Ďure
12003	Ďurena
12004	Ďurianik
12005	Ďuriš-Rubanský
12006	Ďurjanec
12007	Ďurjančík
12008	Ďurovičova
12009	Ďuročíková
12010	Ďurčiaková
12011	Ďurčoková
12012	Ďaková
12013	Ďavdíková
12014	Ďordevič
12015	Ďorďai
12016	Ďoubek
12017	Ďubala
12018	Ďugoš
12019	Ďuka
12020	Ďulina
12021	Ďuras
12022	Ďuračik
12023	Ďuriancová
12024	Ďurianíková
12025	Ďurin
12026	Ďuriniková
12027	Ďurinďak
12028	Ďurián
12029	Ďuriánová
12030	Ďurišek
12031	Ďurjancová
12032	Ďurkaňová
12033	Ďurkáňová
12034	Ďurov
12035	Ďurovska
12036	Ďurčik
12037	Ďurčok
12038	Ďurčova
12039	Ďadková
12040	Ďakulič
12041	Ďaloková
12042	Ďaťková
12043	Ďobeková
12044	Ďomorová
12045	Ďugo
12046	Ďukáčová
12047	Ďupal
12048	Ďurbisová
12049	Ďurdiaková
12050	Ďurenková
12051	Ďurianík
12052	Ďurikova
12053	Ďurinďák
12054	Ďurittová
12055	Ďurišeková
12056	Ďurky
12057	Ďurnajová
12058	Ďurnik
12059	Ďurochová
12060	Ďurovová
12061	Ďurčaková
12062	Ďurčatova
12063	Ďurčiková
12064	Ďurčiš
12065	Ďurčány
12066	Ďutková
12067	Ďuďaková
12068	Ďúranová
12069	Ďürkyová
12070	Ďürüsiová
12071	Ďadkovič
12072	Ďadkovičová
12073	Ďalák
12074	Ďasková
12075	Ďaudik
12076	Ďavdík
12077	Ďačovská
12078	Ďebnár
12079	Ďomočkin
12080	Ďorďaiová
12081	Ďorďajová
12082	Ďorďaková
12083	Ďorďayová
12084	Ďukičová
12085	Ďulai
12086	Ďulaj
12087	Ďurak
12088	Ďuranna
12089	Ďuračinský
12090	Ďuraňová
12091	Ďurdik
12092	Ďurdák
12093	Ďurdáková
12094	Ďurenec
12095	Ďurečeková
12096	Ďuricza
12097	Ďurják
12098	Ďurjáková
12099	Ďurjánová
12100	Ďurkan
12101	Ďurkanová
12102	Ďurko-Ščurko
12103	Ďurkoš
12104	Ďurkošová
12105	Ďurna
12106	Ďurniková
12107	Ďurny
12108	Ďurožka
12109	Ďuráš
12110	Ďurčina
12111	Ďurčinka
12112	Ďurčišová
12113	Ďurďonovičová
12114	Ďúreková
12115	Ďürki
12116	Ďürky
12117	Ďőrď
12118	Ďadek
12119	Ďadová
12120	Ďadíková
12121	Ďakončuk
12122	Ďalová
12123	Ďanis
12124	Ďarakyová
12125	Ďarmatiová
12126	Ďarvasová
12127	Ďateĺ
12128	Ďatlovová
12129	Ďatvalová
12130	Ďačovský
12131	Ďaďourek
12132	Ďaďourková
12133	Ďažďová
12134	Ďebnárová
12135	Ďedová
12136	Ďermek
12137	Ďermeková
12138	Ďerďová
12139	Ďibďák
12140	Ďirinová
12141	Ďjanovská
12142	Ďjukičová
12143	Ďombová
12144	Ďomočkina
12145	Ďomrai
12146	Ďonďár
12147	Ďorbová
12148	Ďorday
12149	Ďordayová
12150	Ďordej
12151	Ďordiková
12152	Ďordová
12153	Ďorďak
12154	Ďorďáková
12155	Ďoubová
12156	Ďoďo
12157	Ďrugdová
12158	Ďubecz
12159	Ďubekova
12160	Ďubúr
12161	Ďucsová
12162	Ďuda
12163	Ďudak
12164	Ďudiková
12165	Ďugovová
12166	Ďujčik
12167	Ďujčiková
12168	Ďukmanta
12169	Ďukmantová
12170	Ďukment
12171	Ďukmentová
12172	Ďulajová
12173	Ďulayová
12174	Ďulovec
12175	Ďulovičová
12176	Ďumbier
12177	Ďunďa
12178	Ďuracký
12179	Ďurai
12180	Ďuraiová
12181	Ďurakovova
12182	Ďurakovová
12183	Ďuran-Bašták
12184	Ďurannova
12185	Ďuranova
12186	Ďurantná
12187	Ďurančíková
12188	Ďurasová
12189	Ďuračeková
12190	Ďuračinská
12191	Ďuračiova
12192	Ďurbaník
12193	Ďurcanová
12194	Ďurciová
12195	Ďurcova
12196	Ďurcovič
12197	Ďurcovičová
12198	Ďurdikova
12199	Ďurdinova
12200	Ďurdová
12201	Ďurencova
12202	Ďureová
12203	Ďurfin
12204	Ďurgala
12205	Ďurianova
12206	Ďuriančová
12207	Ďuriač-Plechanec
12208	Ďuriač-Plechanecová
12209	Ďuriačková
12210	Ďuriačova
12211	Ďuricek
12212	Ďurich
12213	Ďuricova
12214	Ďuriců
12215	Ďurigalová
12216	Ďuriko
12217	Ďurilla
12218	Ďurinik
12219	Ďurink
12220	Ďurinova
12221	Ďurinďaková
12222	Ďuriášová
12223	Ďuričská
12224	Ďuričík
12225	Ďuričíková
12226	Ďuriňáková
12227	Ďuriś
12228	Ďurišínová
12229	Ďurjaník
12230	Ďurjaníková
12231	Ďurkaigoring
12232	Ďurkes
12233	Ďurkesová
12234	Ďurkova
12235	Ďurkoveová
12236	Ďurkovin
12237	Ďurkovova
12238	Ďurká
12239	Ďurkáň
12240	Ďurnáková
12241	Ďuronková
12242	Ďuronová
12243	Ďuroska
12244	Ďuroskova
12245	Ďurotová
12246	Ďuroveová
12247	Ďurovic
12248	Ďurovicová
12249	Ďurovčiková
12250	Ďuročiková
12251	Ďurošiová
12252	Ďurožková
12253	Ďurriančik
12254	Ďurto
12255	Ďurtšik
12256	Ďurtšikova
12257	Ďurušiová
12258	Ďurušová
12259	Ďurász
12260	Ďurászová
12261	Ďuráčeková
12262	Ďurášková
12263	Ďurík-Bľanda
12264	Ďuríová
12265	Ďuríčko
12266	Ďurčekova
12267	Ďurčemka
12268	Ďurčinková
12269	Ďurčinová
12270	Ďurčič
12271	Ďurčková
12272	Ďurčí
12273	Ďurďakluchová
12274	Ďurďaková
12275	Ďurďovicsová
12276	Ďurďík
12277	Ďurďíková
12278	Ďutment
12279	Ďuzko
12280	Ďušenková
12281	Ďuško
12282	Ďužeková
12283	Ďvinková
12284	Ďzambová
12285	Ďzambík
12286	Ďzambíková
12287	Ďzubáková
12288	Ďzuganová
12289	Ďzurina
12290	Ďàŗk
12291	Ďîvï
12292	Ďönďöšová
12293	Ďörögová
12294	Ďúgel
12295	Ďúrek
12296	Ďüdi
12297	Ďüröši
12298	Ďüröšiová
12299	Ďőrďová
12300	Ďűreková
12301	Ďűrkyová
12302	Ďžačovská
12303	Ďžupon
12304	Ďžurná
12305	Ďžurný
12332	Erdoğan
12422	Eroğlu
12619	Ertaş
12688	Eryılmaz
12906	Ertuğrul
12955	Erbaş
12968	Eriş
12993	Ekşi
13077	Ermiş
13109	Erdoğdu
13311	Élő
13317	Égető
13338	Éltető
13352	Éllő
13375	Élesztős
13440	Éleš
13468	Énekešová
13473	Éčer
13475	Élešová
13489	Éršoková
13507	Énekeš
13509	Éršek
13572	Élesztősová
13596	Éršeková
13706	Édeš
13707	Édešová
13750	Égető Vadász
13751	Égető-Jelen
13752	Égető-Szabó
13763	Égornić
13774	Égő
13798	Él-Šhęįkh
13815	Életerő
13852	Éliáš
13853	Éliášová
13881	Élő-Rekenei
13882	Élőné
13952	Építők
13998	Érsok-Kőszegi
14146	Ézsől
14148	Ézzĭñë
14153	Ééœ
14155	Éčiová
14174	Èšäran
14273	Ètefãžrcä
14275	Èteèšco
14282	Èucleanèšä
14297	Èèï×Úäèè
14305	Èšaga
14306	Èšepeluè
14307	Èšifui
14308	Èšigäeru
14309	Èšilicä
14310	Èširea
14311	Èšoapa
14312	Èšone
14313	Èšugui
14314	Èšurcanu
14315	Èšãmpäu
14316	Èšãžntä
14317	Èšãžrcä
14623	Fırat
14624	Filipović
15190	Fındık
15305	Fijałkowski
15423	Güneş
15509	Gümüş
15635	Gündoğdu
15862	Göktaş
15997	Günaydın
16109	Gajić
16202	Gündoğan
17162	Hodžić
17363	Işık
17407	Ilić
17506	Ivanović
17715	Işler
17785	Ivković
17892	Ibiş
17947	Ignjatović
18007	Işcan
18034	Işlek
18058	Işçi
18107	Ivanković
18121	Iwański
18145	Işikli
18239	Imamoğlu
18263	Imamović
18350	Í×Èè
18432	Íša
18521	Jovanović
18611	Janković
18621	Jabłoński
18683	Jasiński
18717	Jović
18854	Jastrzębski
18878	Jevtić
18898	Jakovljević
19000	Janjić
19019	Jeremić
19029	Jovičić
19071	Jelić
19080	Jokić
19225	Jankauskienė
19247	Jagodziński
19249	Jurić
19255	Jagiełło
19260	Jukić
19350	Jakšić
19500	Kılıç
19638	Karataş
19765	Kamiński
19806	Karakuş
19831	Keleş
19849	Kozłowski
19896	Karakaş
19969	Karadağ
19992	Kovačević
20226	Kuş
20304	Kostić
20352	Knežević
20419	Krstić
20432	Köroğlu
20773	Lukić
20838	Lazić
20881	Lazarević
20998	Leszczyński
21006	Lipiński
21433	Łuczak
21434	Łukasik
21435	Łukasiewicz
21436	Łukaszewicz
21437	Łapiński
21438	Łapińska
21439	Łukasz
21440	Łach
21441	Łukasiak
21442	Ławniczak
21443	Łada
21444	Łukaszewski
21445	Łukaszewska
21446	Łoboda
21447	Łysiak
21448	Łukaszuk
21449	Łakomy
21450	Łata
21451	Ławrynowicz
21452	Łuczyńska
21453	Łukaszczyk
21454	Łoziński
21455	Łukowski
21456	Łaska
21457	Ługowski
21458	Łaszkiewicz
21459	Ługowska
21460	Łukomska
21461	Łabędzki
21462	Łukomski
21463	Łuszcz
21464	Łącka
21465	Łęcka
21466	Łuczyński
21467	Łęcki
21468	Łagowska
21469	Łazarczyk
21470	Łukawski
21471	Łukowska
21472	Łątka
21473	Łaba
21474	Łagoda
21475	Łozińska
21476	Łuksza
21477	Łabędź
21478	Łopata
21479	Łopatka
21480	Łukawska
21481	Łabuda
21482	Łagowski
21483	Łoza
21484	Łuka
21485	Łysek
21486	Łysoń
21487	Łyżwa
21488	Łącki
21489	Łęczycki
21490	Łapacz
21491	Łukaszek
21492	Łyczko
21493	Łysik
21494	Łapa
21495	Łatka
21496	Łuniewski
21497	Łączyński
21498	Łakomski
21499	Łaszcz
21500	Łukaszyk
21501	Łuniewska
21502	Łysakowska
21503	Łągiewka
21504	Łaciak
21505	Łakota
21506	Łaskawiec
21507	Łempicki
21508	Łojewski
21509	Łozowska
21510	Łozowski
21511	Łukasiuk
21512	Łupiński
21513	Łuszczek
21514	Łabaj
21515	Łabęcka
21516	Łasica
21517	Łojko
21518	Łoniewski
21519	Łuczka
21520	Łuszczyk
21521	Łuszczyńska
21522	Łyczek
21523	Łyszczarz
21524	Łęski
21525	Łabuz
21526	Łabędzka
21527	Łaski
21528	Łazowski
21529	Łebek
21530	Łobacz
21531	Łobos
21532	Łopuszyński
21533	Łubiński
21534	Łuczaj
21535	Łuczkiewicz
21536	Łuszczak
21537	Łęgowik
21538	Łęgowska
21539	Ładosz
21540	Łagodziński
21541	Łagosz
21542	Łakomska
21543	Łangowska
21544	Łazarska
21545	Łazarski
21546	Łepecki
21547	Łobejko
21548	Łobodziński
21549	Łoniewska
21550	Łopaciuk
21551	Łosiewicz
21552	Łowicka
21553	Łożyński
21554	Łudzik
21555	Łupińska
21556	Łuszczewska
21557	Łuszczyński
21558	Łęczycka
21559	Ładziak
21560	Łagan
21561	Łagodzińska
21562	Ławicki
21563	Łebkowski
21564	Łobodziec
21565	Łobodzińska
21566	Łokietek
21567	Łosiak
21568	Łubkowski
21569	Łuczkowski
21570	Ługiewicz
21571	Łukowiak
21572	Łukowicz
21573	Łysakowski
21574	Łyszkowicz
21575	Łęgowski
21576	Łabęcki
21577	Łachacz
21578	Ławecka
21579	Ławecki
21580	Łazarz
21581	Łomnicka
21582	Łopacińska
21583	Łuszczewski
21584	Łęska
21585	Łabudek
21586	Łabęda
21587	Łakomiak
21588	Łasiński
21589	Łasocha
21590	Łastowska
21591	Łazarewicz
21592	Łazicki
21593	Łazowska
21594	Łempicka
21595	Łepkowski
21596	Łodyga
21597	Łojewska
21598	Łomnicki
21599	Łopaciński
21600	Łopuszański
21601	Łoskot
21602	Łubkowska
21603	Łuczyk
21604	Łuszczki
21605	Łyszkiewicz
21606	Łękawska
21607	Łabiak
21608	Łaboj
21609	Łakoma
21610	Łaniecka
21611	Łaniewska
21612	Łaniewski
21613	Łapka
21614	Łaskowski
21615	Łastowiecki
21616	Łaszczuk
21617	Łaszczyk
21618	Łaszewski
21619	Łazar
21620	Łańcucki
21621	Łażewska
21622	Łebkowska
21623	Łepkowska
21624	Łochowski
21625	Łodziński
21626	Łosiński
21627	Łubiarz
21628	Łukiewicz
21629	Łukoszová
21630	Łunkiewicz
21631	Łyczak
21632	Łączkowski
21633	Łączyńska
21634	Łaciński
21635	Łacny
21636	Ładocha
21637	Łaganowski
21638	Łajtar
21639	Łamacz
21640	Łapaj
21641	Łapczyński
21642	Łapiak
21643	Łapicz
21644	Łasecki
21645	Łastowski
21646	Łaszczewska
21647	Łaszczewski
21648	Ławicka
21649	Ławińska
21650	Ławiński
21651	Ławski
21652	Łaziński
21653	Łazęcka
21654	Łazęcki
21655	Łobaza
21656	Łodej
21657	Łokieć
21658	Łopacki
21659	Łopiński
21660	Łopuszyńska
21661	Łubianka
21662	Łuczkowska
21663	Łuczywek
21664	Łudczak
21665	Łusiak
21666	Łuński
21667	Łuźniak
21668	Łyczkowska
21669	Łydka
21670	Łysak
21671	Łysenko
21672	Łyszczak
21673	Łyszkowska
21674	Łaczek
21675	Ładak
21676	Łaguna
21677	Łapeta
21678	Łapkowski
21679	Łasiewicki
21680	Łaskarzewska
21681	Łaszewska
21682	Łatkowska
21683	Łazarowicz
21684	Łazowy
21685	Łodygowski
21686	Łopuski
21687	Łoszewska
21688	Łotocki
21689	Łubian
21690	Łuckiewicz
21691	Łukasiński
21692	Łupinski
21693	Łyczkowski
21694	Łabecki
21695	Łabojová
21696	Łabudková
21697	Ładyński
21698	Ładziński
21699	Łaptaś
21700	Łobaczewski
21701	Łodzianová
21702	Łubniewska
21703	Łubniewski
21704	Łukosz
21705	Łupińská
21706	Łuszczkiewicz
21707	Łyszkowski
21708	Łątkowska
21709	Łępicki
21710	Łętowski
21711	Łabajová
21712	Łaciaková
21713	Ładniak
21714	Łobocki
21715	Łodziana
21716	Łabanowski
21717	Łabiński
21718	Łabuński
21719	Łapinska
21720	Łapinski
21721	Łaskarzewski
21722	Łaszczyński
21723	Ławniczek
21724	Łobanowski
21725	Łogasz
21726	Łomowski
21727	Łopacinski
21728	Łozinski
21729	Łubieński
21730	Łucki
21731	Łucyk
21732	Łuczynski
21733	Łukowská
21734	Łuńská
21735	Łużniak
21736	Łyżwiński
21737	Łątkowski
21738	Łabecka
21739	Łabeda
21740	Łabedz
21741	Łabędż
21742	Łacka
21743	Ładomirski
21744	Łagowská
21745	Łamaczová
21746	Łanowy
21747	Łapiñska
21748	Łapszow
21749	Łaskiewicz
21750	Łaszczynski
21751	Łaszkowski
21752	Łazinski
21753	Łecki
21754	Łekawska
21755	Łobodzinski
21756	Łobuz
21757	Łopuchin
21758	Łoski
21759	Łowicki
21760	Łowiński
21761	Łozinska
21762	Łozová
21763	Łubinski
21764	Łuczycki
21765	Łukasiková
21766	Łukasinski
21767	Łukszo
21768	Łupieńská
21769	Łuszczynska
21770	Łysiński
21771	Łysková
21772	Łyszczarek
21773	Łyžbická
21774	Łăĭq
21775	Łączek
21776	Łąpińska
21777	Łępkowska
21778	Ľupták
21779	Ľuptáková
21780	Ľalík
21781	Ľahký
21782	Ľachký
21783	Ľochová
21784	Ľahká
21785	Ľalíková
21786	Ľach
21787	Ľoch
21788	Ľachová
21789	Ľachká
21790	Ľonc
21791	Ľudmila
21792	Ľudma
21793	Ľoncová
21794	Ľašová
21795	Ľuba
21796	Ľubeková
21797	Ľaš
21798	Ľubek
21799	Ľubiščák
21800	Ľuptovcová
21801	Ľudmová
21802	Ľubová
21803	Ľoľová
21804	Ľuptovec
21805	Ľorková
21806	Ľudviková
21807	Ľudvik
21808	Ľudvík
21809	Ľauková
21810	Ľubica
21811	Ľubiščáková
21812	Ľos
21813	Ľoľo
21814	Ľauka
21815	Ľorko
21816	Ľaľová
21817	Ľuniková
21818	Ľaľo
21819	Ľosová
21820	Ľuník
21821	Ľuptáčiková
21822	Ľubocký
21823	Ľuptovčiaková
21824	Ľuptáčik
21825	Ľuľa
21826	Ľudvíková
21827	Ľubomirská
21828	Ľubomirský
21829	Ľuníková
21830	Ľuptovčiak
21831	Ľančoková
21832	Ľavčok
21833	Ľubocká
21834	Ľaudisová
21835	Ľavčoková
21836	Ľubyová
21837	Ľapínová
21838	Ľudová
21839	Ľalik
21840	Ľapin
21841	Ľapinová
21842	Ľubušký
21843	Ľudrovan
21844	Ľančok
21845	Ľaudis
21846	Ľaudárová
21847	Ľauko
21848	Ľavdisová
21849	Ľopota
21850	Ľopotová
21851	Ľuberdová
21852	Ľubeľanová
21853	Ľubomír
21854	Ľuboš
21855	Ľudové
21856	Ľudovít
21857	Ľuptaková
21858	Ľuľová
21859	Ľahučká
21860	Ľahučký
21861	Ľasok
21862	Ľubomíra
21863	Ľubomírsky
21864	Ľubušká
21865	Ľuptakova
21866	Ľupčo
21867	Ľabová
21868	Ľachovič
21869	Ľachovičová
21870	Ľadaniyová
21871	Ľadníková
21872	Ľago
21873	Ľahka
21874	Ľahky
21875	Ľaho
21876	Ľahová
21877	Ľajzo
21878	Ľaliková
21879	Ľalka
21880	Ľalovka
21881	Ľalová
21882	Ľalíkova
